"geneSet","description","NES","FDR","Function","Datatype"
"R-HSA-8854050","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis",-2.14836883958667,0.00136078542234659,"Reactome","STG_noCTC"
"R-HSA-5205647","Mitophagy",-2.14346310475537,0.00136989782472837,"Reactome","STG_noCTC"
"R-HSA-349425","Autodegradation of the E3 ubiquitin ligase COP1",-2.14098374196249,0.00144434242196436,"Reactome","STG_noCTC"
"R-HSA-6790901","rRNA modification in the nucleus and cytosol",-2.13729263022742,0.00161299996183324,"Reactome","STG_noCTC"
"R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",-2.12346377912308,0.00174422707737222,"Reactome","STG_noCTC"
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint",-2.12230969588789,0.00174634129201146,"Reactome","STG_noCTC"
"R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",-2.11778718460086,0.00180973307193225,"Reactome","STG_noCTC"
"R-HSA-3000171","Non-integrin membrane-ECM interactions",2.01367802989399,0.00184993507066076,"Reactome","STG_noCTC"
"R-HSA-4641257","Degradation of AXIN",-2.11573607097823,0.00187107995572656,"Reactome","STG_noCTC"
"R-HSA-5260271","Diseases of Immune System",2.00865565514094,0.00195666209396811,"Reactome","STG_noCTC"
"R-HSA-5602358","Diseases associated with the TLR signaling cascade",2.00865565514094,0.00195666209396811,"Reactome","STG_noCTC"
"R-HSA-5610785","GLI3 is processed to GLI3R by the proteasome",-2.10834759422481,0.00216807677409585,"Reactome","STG_noCTC"
"R-HSA-111932","CaMK IV-mediated phosphorylation of CREB",-2.10712261246308,0.00225114307173352,"Reactome","STG_noCTC"
"R-HSA-6794362","Protein-protein interactions at synapses",-2.10542043790842,0.00233165348329002,"Reactome","STG_noCTC"
"R-HSA-210500","Glutamate Neurotransmitter Release Cycle",-2.099326123723,0.00238137448910653,"Reactome","STG_noCTC"
"R-HSA-174084","Autodegradation of Cdh1 by Cdh1:APC/C",-2.09224788570757,0.00251339098530433,"Reactome","STG_noCTC"
"R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding",-2.0861485073087,0.00264152464337867,"Reactome","STG_noCTC"
"R-HSA-389957","Prefoldin mediated transfer of substrate  to CCT/TriC",-2.07579456952247,0.00295576398803181,"Reactome","STG_noCTC"
"R-HSA-5205685","PINK1-PRKN Mediated Mitophagy",-2.07508726972392,0.00296699821550926,"Reactome","STG_noCTC"
"R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1",-2.05899794680392,0.00311036667964934,"Reactome","STG_noCTC"
"R-HSA-69601","Ubiquitin Mediated Degradation of Phosphorylated Cdc25A",-2.06234097011869,0.00314341432562062,"Reactome","STG_noCTC"
"R-HSA-69610","p53-Independent DNA Damage Response",-2.06234097011869,0.00314341432562062,"Reactome","STG_noCTC"
"R-HSA-69613","p53-Independent G1/S DNA damage checkpoint",-2.06234097011869,0.00314341432562062,"Reactome","STG_noCTC"
"R-HSA-71406","Pyruvate metabolism and Citric Acid (TCA) cycle",-2.06007185222357,0.00315129255701315,"Reactome","STG_noCTC"
"R-HSA-351202","Metabolism of polyamines",-2.06479167994579,0.00321509513519211,"Reactome","STG_noCTC"
"R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21",-2.06329411047325,0.00322241547930685,"Reactome","STG_noCTC"
"R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",-2.05020296879547,0.00335834863848357,"Reactome","STG_noCTC"
"R-HSA-112310","Neurotransmitter release cycle",-2.04894563649648,0.00341057612183069,"Reactome","STG_noCTC"
"R-HSA-5358346","Hedgehog ligand biogenesis",-2.04693507643457,0.0035082749169873,"Reactome","STG_noCTC"
"R-HSA-381042","PERK regulates gene expression",-2.04318632964579,0.00362666114875395,"Reactome","STG_noCTC"
"R-HSA-69481","G2/M Checkpoints",-2.03995324521275,0.00369652381497198,"Reactome","STG_noCTC"
"R-HSA-8939902","Regulation of RUNX2 expression and activity",-2.03383598908555,0.00387741870343335,"Reactome","STG_noCTC"
"R-HSA-3000157","Laminin interactions",1.96617322376219,0.00394526969151121,"Reactome","STG_noCTC"
"R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",-2.03164811610741,0.00396490752523009,"Reactome","STG_noCTC"
"R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",-2.02519936885425,0.0043805283669363,"Reactome","STG_noCTC"
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",-2.02338362106641,0.00443837570893277,"Reactome","STG_noCTC"
"R-HSA-877300","Interferon gamma signaling",1.9494964440086,0.00484506804220674,"Reactome","STG_noCTC"
"R-HSA-69017","CDK-mediated phosphorylation and removal of Cdc6",-2.01514860694768,0.00492502655013083,"Reactome","STG_noCTC"
"R-HSA-181430","Norepinephrine Neurotransmitter Release Cycle",-2.01055423527587,0.00512420760602387,"Reactome","STG_noCTC"
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes",1.94187523023467,0.00513274395721277,"Reactome","STG_noCTC"
"R-HSA-168799","Neurotoxicity of clostridium toxins",-2.00503207754581,0.00527121449892859,"Reactome","STG_noCTC"
"R-HSA-442729","CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde",-2.00546638927221,0.0052878346574881,"Reactome","STG_noCTC"
"R-HSA-68949","Orc1 removal from chromatin",-2.00605128801894,0.00534297276246362,"Reactome","STG_noCTC"
"R-HSA-9022702","MECP2 regulates transcription of neuronal ligands",-2.00562376126783,0.00534594273064731,"Reactome","STG_noCTC"
"R-HSA-69052","Switching of origins to a post-replicative state",-2.00608969969879,0.00540300616428905,"Reactome","STG_noCTC"
"R-HSA-5610783","Degradation of GLI2 by the proteasome",-1.99943038800772,0.00561323986717968,"Reactome","STG_noCTC"
"R-HSA-9604323","Negative regulation of NOTCH4 signaling",-1.99968175073628,0.00567295518491563,"Reactome","STG_noCTC"
"R-HSA-9609507","Protein localization",-1.99748315661581,0.00578865361302904,"Reactome","STG_noCTC"
"R-HSA-3000480","Scavenging by Class A Receptors",1.92529739304111,0.00589058272499872,"Reactome","STG_noCTC"
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins",1.93161390115169,0.00602783465251015,"Reactome","STG_noCTC"
"R-HSA-166658","Complement cascade",1.92691065150796,0.00605633505275843,"Reactome","STG_noCTC"
"R-HSA-977606","Regulation of Complement cascade",1.91656788368536,0.00619476556825005,"Reactome","STG_noCTC"
"R-HSA-6794361","Neurexins and neuroligins",-1.99000514292235,0.0063196680137295,"Reactome","STG_noCTC"
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains",1.91856593054961,0.0063228137950798,"Reactome","STG_noCTC"
"R-HSA-8866652","Synthesis of active ubiquitin: roles of E1 and E2 enzymes",-1.99041161347561,0.00638481923036589,"Reactome","STG_noCTC"
"R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",-1.98323380304603,0.00679202023928741,"Reactome","STG_noCTC"
"R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A",-1.98338412589868,0.00686062650433072,"Reactome","STG_noCTC"
"R-HSA-9663891","Selective autophagy",-1.97958424257192,0.00694707904353921,"Reactome","STG_noCTC"
"R-HSA-77387","Insulin receptor recycling",-1.96672256344154,0.00788788608786687,"Reactome","STG_noCTC"
"R-HSA-9619483","Activation of AMPK downstream of NMDARs",-1.95099227533001,0.00946439472751007,"Reactome","STG_noCTC"
"R-HSA-2187338","Visual phototransduction",1.87993199652349,0.0103423567824029,"Reactome","STG_noCTC"
"R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency",-1.94226456849447,0.0105428159043823,"Reactome","STG_noCTC"
"R-HSA-5621480","Dectin-2 family",1.88287204461576,0.0105985863423273,"Reactome","STG_noCTC"
"R-HSA-389948","PD-1 signaling",1.88050314649923,0.0107269806454457,"Reactome","STG_noCTC"
"R-HSA-2243919","Crosslinking of collagen fibrils",1.88752747936656,0.010736230320799,"Reactome","STG_noCTC"
"R-HSA-202430","Translocation of ZAP-70 to Immunological synapse",1.87322630036026,0.0107399008268916,"Reactome","STG_noCTC"
"R-HSA-174143","APC/C-mediated degradation of cell cycle proteins",-1.93739006484506,0.0108028389896665,"Reactome","STG_noCTC"
"R-HSA-453276","Regulation of mitotic cell cycle",-1.93739006484506,0.0108028389896665,"Reactome","STG_noCTC"
"R-HSA-111465","Apoptotic cleavage of cellular proteins",1.88413458362571,0.0108382065552842,"Reactome","STG_noCTC"
"R-HSA-5610780","Degradation of GLI1 by the proteasome",-1.93255669902232,0.0111052060335252,"Reactome","STG_noCTC"
"R-HSA-1296072","Voltage gated Potassium channels",-1.93279008513473,0.0112089930058012,"Reactome","STG_noCTC"
"R-HSA-5339562","Uptake and actions of bacterial toxins",-1.92962240664319,0.0112779773478197,"Reactome","STG_noCTC"
"R-HSA-1442490","Collagen degradation",1.86720265769745,0.0114983846930228,"Reactome","STG_noCTC"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors",1.85721683450812,0.0117417195835354,"Reactome","STG_noCTC"
"R-HSA-2453864","Retinoid cycle disease events",1.85852262118353,0.0117922704446613,"Reactome","STG_noCTC"
"R-HSA-2474795","Diseases associated with visual transduction",1.85852262118353,0.0117922704446613,"Reactome","STG_noCTC"
"R-HSA-9675143","Diseases of the neuronal system",1.85852262118353,0.0117922704446613,"Reactome","STG_noCTC"
"R-HSA-390450","Folding of actin by CCT/TriC",-1.9248030355819,0.012179029530002,"Reactome","STG_noCTC"
"R-HSA-888590","GABA synthesis",NA,-1.92262731306732,"Reactome","STG_noCTC"
"R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression",-1.92275743540508,0.012440153219155,"Reactome","STG_noCTC"
"R-HSA-72613","Eukaryotic Translation Initiation",-1.91821294667898,0.0128349519770015,"Reactome","STG_noCTC"
"R-HSA-72737","Cap-dependent Translation Initiation",-1.91821294667898,0.0128349519770015,"Reactome","STG_noCTC"
"R-HSA-177504","Retrograde neurotrophin signalling",-1.91352483652604,0.0131951812529934,"Reactome","STG_noCTC"
"R-HSA-5676590","NIK-->noncanonical NF-kB signaling",-1.90868651708797,0.0135653296790176,"Reactome","STG_noCTC"
"R-HSA-264876","Insulin processing",-1.90450535657961,0.0141210564180047,"Reactome","STG_noCTC"
"R-HSA-8949215","Mitochondrial calcium ion transport",-1.90320964069217,0.0141599525463035,"Reactome","STG_noCTC"
"R-HSA-8849932","Synaptic adhesion-like molecules",-1.90056907705281,0.0144969388166377,"Reactome","STG_noCTC"
"R-HSA-9010553","Regulation of expression of SLITs and ROBOs",-1.8980995753824,0.0149062703139549,"Reactome","STG_noCTC"
"R-HSA-1632852","Macroautophagy",-1.89057865492739,0.015880984417613,"Reactome","STG_noCTC"
"R-HSA-69541","Stabilization of p53",-1.88653928749555,0.0163949546940303,"Reactome","STG_noCTC"
"R-HSA-5696395","Formation of Incision Complex in GG-NER",-1.88579482622901,0.0163985706688881,"Reactome","STG_noCTC"
"R-HSA-176408","Regulation of APC/C activators between G1/S and early anaphase",-1.88389257863312,0.0165530218663874,"Reactome","STG_noCTC"
"R-HSA-162909","Host Interactions of HIV factors",-1.88175571431293,0.0168546882411848,"Reactome","STG_noCTC"
"R-HSA-209776","Metabolism of amine-derived hormones",1.83059028139472,0.0174862910250552,"Reactome","STG_noCTC"
"R-HSA-6781823","Formation of TC-NER Pre-Incision Complex",-1.87452272130574,0.0180871062386901,"Reactome","STG_noCTC"
"R-HSA-202433","Generation of second messenger molecules",1.82466180261474,0.0186820123627442,"Reactome","STG_noCTC"
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress",-1.86762372924652,0.0192264515135682,"Reactome","STG_noCTC"
"R-HSA-8852135","Protein ubiquitination",-1.86345415598276,0.0198948423417488,"Reactome","STG_noCTC"
"R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs",-1.85958831263042,0.0206834109834579,"Reactome","STG_noCTC"
"R-HSA-72689","Formation of a pool of free 40S subunits",-1.85767889814353,0.0211863822679192,"Reactome","STG_noCTC"
"R-HSA-3781865","Diseases of glycosylation",1.81436177568596,0.0217405124579591,"Reactome","STG_noCTC"
"R-HSA-8951430","RUNX3 regulates WNT signaling",1.80864597507117,0.0219940588758069,"Reactome","STG_noCTC"
"R-HSA-166663","Initial triggering of complement",1.81153662357367,0.022186374076605,"Reactome","STG_noCTC"
"R-HSA-8948216","Collagen chain trimerization",1.80612975361144,0.0223432176254073,"Reactome","STG_noCTC"
"R-HSA-9010642","ROBO receptors bind AKAP5",-1.85058652816158,0.0224386764156216,"Reactome","STG_noCTC"
"R-HSA-5603041","IRAK4 deficiency (TLR2/4)",1.80882454553897,0.022549208564,"Reactome","STG_noCTC"
"R-HSA-8949664","Processing of SMDT1",-1.84927307347712,0.0226655821909604,"Reactome","STG_noCTC"
"R-HSA-1234174","Cellular response to hypoxia",-1.84677528405209,0.0228718579662694,"Reactome","STG_noCTC"
"R-HSA-72764","Eukaryotic Translation Termination",-1.84110139039792,0.0230276483122633,"Reactome","STG_noCTC"
"R-HSA-5656121","Translesion synthesis by POLI",-1.84212351187918,0.0230317827643751,"Reactome","STG_noCTC"
"R-HSA-9648895","Response of EIF2AK1 (HRI) to heme deficiency",-1.8468916715137,0.0230438268231587,"Reactome","STG_noCTC"
"R-HSA-2408557","Selenocysteine synthesis",-1.83980698055018,0.0230501126460782,"Reactome","STG_noCTC"
"R-HSA-187037","Signaling by NTRK1 (TRKA)",-1.83878410845919,0.0230986138196384,"Reactome","STG_noCTC"
"R-HSA-5655862","Translesion synthesis by POLK",-1.84460872269453,0.0231875315994854,"Reactome","STG_noCTC"
"R-HSA-111933","Calmodulin induced events",-1.84213129822603,0.0231986797409286,"Reactome","STG_noCTC"
"R-HSA-111997","CaM pathway",-1.84213129822603,0.0231986797409286,"Reactome","STG_noCTC"
"R-HSA-8951664","Neddylation",-1.84347397908802,0.0232646779789236,"Reactome","STG_noCTC"
"R-HSA-8948751","Regulation of PTEN stability and activity",-1.8357606966266,0.0235651398619827,"Reactome","STG_noCTC"
"R-HSA-110312","Translesion synthesis by REV1",-1.82942546682623,0.0247658221917696,"Reactome","STG_noCTC"
"R-HSA-9022535","Loss of phosphorylation of MECP2 at T308",-1.82444478038057,0.0248728895447917,"Reactome","STG_noCTC"
"R-HSA-389960","Formation of tubulin folding intermediates by CCT/TriC",-1.82470060350586,0.0249393610206238,"Reactome","STG_noCTC"
"R-HSA-451306","Ionotropic activity of kainate receptors",-1.82516029683782,0.0250067307596428,"Reactome","STG_noCTC"
"R-HSA-451308","Activation of Ca-permeable Kainate Receptor",-1.82516029683782,0.0250067307596428,"Reactome","STG_noCTC"
"R-HSA-977443","GABA receptor activation",-1.82757837165715,0.0251240874055145,"Reactome","STG_noCTC"
"R-HSA-6807878","COPI-mediated anterograde transport",-1.82538644248288,0.0252595794023085,"Reactome","STG_noCTC"
"R-HSA-6803157","Antimicrobial peptides",1.79488608164632,0.0255092832422185,"Reactome","STG_noCTC"
"R-HSA-192823","Viral mRNA Translation",-1.82038362889577,0.0257490340927138,"Reactome","STG_noCTC"
"R-HSA-909733","Interferon alpha/beta signaling",1.78844235938181,0.0259267478258552,"Reactome","STG_noCTC"
"R-HSA-75892","Platelet Adhesion to exposed collagen",1.78959647259351,0.0260768483557341,"Reactome","STG_noCTC"
"R-HSA-418038","Nucleotide-like (purinergic) receptors",1.79081385309553,0.0262697225800624,"Reactome","STG_noCTC"
"R-HSA-9619229","Activation of RAC1 downstream of NMDARs",-1.8154705139433,0.0267454370142091,"Reactome","STG_noCTC"
"R-HSA-156902","Peptide chain elongation",-1.81574505257071,0.0269090841001201,"Reactome","STG_noCTC"
"R-HSA-112308","Presynaptic depolarization and calcium channel opening",-1.8130118488345,0.027191408707247,"Reactome","STG_noCTC"
"R-HSA-166520","Signaling by NTRKs",-1.81193210620294,0.0273419103207784,"Reactome","STG_noCTC"
"R-HSA-5602498","MyD88 deficiency (TLR2/4)",1.77875394182384,0.029004339143574,"Reactome","STG_noCTC"
"R-HSA-1592230","Mitochondrial biogenesis",-1.7990223872918,0.0303067282000805,"Reactome","STG_noCTC"
"R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane",-1.79941433052162,0.030381061075996,"Reactome","STG_noCTC"
"R-HSA-5675221","Negative regulation of MAPK pathway",-1.787434687616,0.0335254895864676,"Reactome","STG_noCTC"
"R-HSA-5607761","Dectin-1 mediated noncanonical NF-kB signaling",-1.78487687061444,0.0341266155446982,"Reactome","STG_noCTC"
"R-HSA-111996","Ca-dependent events",-1.78390339751844,0.0342758459389659,"Reactome","STG_noCTC"
"R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)",1.76421520109327,0.0347896950943671,"Reactome","STG_noCTC"
"R-HSA-8941326","RUNX2 regulates bone development",1.76556872243505,0.0350459921719621,"Reactome","STG_noCTC"
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism",1.75589616872689,0.0367236381811344,"Reactome","STG_noCTC"
"R-HSA-75158","TRAIL  signaling",1.75855463268089,0.0369256036748607,"Reactome","STG_noCTC"
"R-HSA-264870","Caspase-mediated cleavage of cytoskeletal proteins",1.75644328317721,0.0371707563863049,"Reactome","STG_noCTC"
"R-HSA-69202","Cyclin E associated events during G1/S transition",-1.77521671198152,0.0372356532804217,"Reactome","STG_noCTC"
"R-HSA-72086","mRNA Capping",-1.76898298215322,0.0389115331533505,"Reactome","STG_noCTC"
"R-HSA-4411364","Binding of TCF/LEF:CTNNB1 to target gene promoters",1.74694434792291,0.0409747404329424,"Reactome","STG_noCTC"
"R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",-1.75918664321293,0.0420706014585143,"Reactome","STG_noCTC"
"R-HSA-429958","mRNA decay by 3' to 5' exoribonuclease",-1.7552825396599,0.0428307211683589,"Reactome","STG_noCTC"
"R-HSA-8856688","Golgi-to-ER retrograde transport",-1.75559588946557,0.042920748740508,"Reactome","STG_noCTC"
"R-HSA-156842","Eukaryotic Translation Elongation",-1.74664171540727,0.045701408020411,"Reactome","STG_noCTC"
"R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",-1.7473280069999,0.0457062001233205,"Reactome","STG_noCTC"
"R-HSA-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",-1.74422969785282,0.0463092289042323,"Reactome","STG_noCTC"
"R-HSA-9612973","Autophagy",-1.74011421446286,0.0469848966660225,"Reactome","STG_noCTC"
"R-HSA-68867","Assembly of the pre-replicative complex",-1.74161935243982,0.0470205714317793,"Reactome","STG_noCTC"
"R-HSA-917977","Transferrin endocytosis and recycling",-1.74083122095633,0.0470301450048211,"Reactome","STG_noCTC"
"R-HSA-5686938","Regulation of TLR by endogenous ligand",1.73367747459112,0.0482939282207019,"Reactome","STG_noCTC"
"R-HSA-112409","RAF-independent MAPK1/3 activation",-1.73327944572196,0.049088965505125,"Reactome","STG_noCTC"
"R-HSA-69563","p53-Dependent G1 DNA Damage Response",-1.73385241486244,0.049156406929348,"Reactome","STG_noCTC"
"R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint",-1.73385241486244,0.049156406929348,"Reactome","STG_noCTC"
